score,text
2.0,@ankimast kya huva yaar kon muth maar raha hai
2.0,MINE REACTION JB MEIN 1 DFA OPEN AREA MEIN CHUDWA RAHI THI OOPER SE 1 AADMI AA GAYA OR SAAMNY AA K KHADA HO GYA MER\xe2\x80\xa6 https://t.co/tciR41XCZ1
2.0,"@GauravPandhi Abe pen ke luv de ... ye pappu jaissa godha gadha godha gaddha muth karr,pehle tere pappu ka matter c\xe2\x80\xa6 https://t.co/isHfelFDkc"
2.0,@Hasnaat_ Chup kr k muth maar bhosri k
2.0,RT @chori_katil: MINE REACTION JB MEIN 1 DFA OPEN AREA MEIN CHUDWA RAHI THI OOPER SE 1 AADMI AA GAYA OR SAAMNY AA K KHADA HO GYA MERE \xf0\x9f\x98\x81\nHE\xe2\x80\xa6
2.0,"@mkw72 @betterpakistan Sir muth maar mar kar so rahay hain, please don\xe2\x80\x99t disturb him"
2.0,RT @Khalnayak42O: Bro agr mere ko koi bolega jaake chill maar\n\nMai seedha bathroom m jaake muth maarne lag jaaunga \xf0\x9f\x98\x82
2.0,@Being_Humor Muth maar ke soja bhai...kal @meamabhishek @ArvindKejriwal @OfficeOfRG ki maarege...toh achha lagega
2.0,@iamrizkhan8970 Alakum Salam. .ab sexy pix RT maar ke muth maar  \xf0\x9f\x98\x82
2.0,@sahil49868599 Bf hi har tym bheega rakhta hai bhabhi ko unpar muth maar maar kar
2.0,@iam_zaid Abhi teri mummy or meri pics dalta hun usko dekh kar muth maar lio \nTu bole to teri behen ki bhi post kar\xe2\x80\xa6 https://t.co/ZrVR7bS7F3
2.0,@ritweek @roshanshenoy @ManishTewari @INCIndia @OfficeOfRG @iparagdesai Muth maar k bukake bana doonga
2.0,@d_black_hunterr JA muth Maar bc \xf0\x9f\x98\x82
2.0,@suspendedahmed vo bhi muth maar k nikaldi hogi
2.0,@AjaySuper30 @DynamicSRK @ibeingdevil_ @BeingSalmanKhan ye chutiya half video dikha ke media wala\xf0\x9f\x98\x82\xf0\x9f\x98\x82 chutiya banaya\xe2\x80\xa6 https://t.co/HHoVEc1WWC
2.0,RT @ShareeefAF: @suspendedahmed vo bhi muth maar k nikaldi hogi
2.0,@Jyotisingh696 Muth maar ke kya milega
2.0,Koi mujhe bolega chill maar toh main muth maar lunga \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x8e\xf0\x9f\x98\x8e
2.0,@MadamSamreen mai toh side mein ho ke muth maar leta hoon
2.0,@pklent Ika? Wru Mammey?
2.0,Asy mammey krwana to hr girl ki kawish ha https://t.co/9P9nvafXwE
2.0,@Imjdnwar @Mameyyyy When mammey sees shariq https://t.co/sy8EAamGOe
2.0,@vasuki221155 Bohat he mazbot tight mammey aur rarely hontmeray lundd raja k leay
2.0,@jiby216 @very_politickle Sambit ke tatte uske galey ko lagey hue the..
0.0,kaam kar jake 
0.0,"@nonelvis @EccentricFlower You might not remember, but I worked so close to it that I had to pass it every day. Tre\xe2\x80\xa6 https://t.co/oGi4tkX2MV"
0.0,"Boston's cafes ramp up for #exams. Harvard, BC, Suffolk &amp;  BU all start #FinalsWeek this week. Prepare for constant\xe2\x80\xa6 https://t.co/63JW73PqZN"
0.0,kaam nahin hai aaj
0.0,Over all everyone enjoyed the snow an especially my son \xe2\x9d\x84\xe2\x98\x83
2.0,@patelpsp90 @rupesh_x2x @jillu_mukhi @HardikPatel_ Teri badi jal Rahi Hai jaakr Rahul ghandi ke tatte chat #pidi
2.0,@jeni2244 @Poonamrani1234 @priya_hhh Service to tujhse hi luga mere tatte chatwaunga tujhse https://t.co/C1ckTs4zX4
2.0,"@BahiskritAwaaz @sambitswaraj \nAgar aapki maa ko PM itne pasand aaye to tumhara baap hua naa, desh ka kaise, left tatte"
2.0,@Luly_dolly @anooppnd6745 @PinkvillaTelly Bhagg bho..sdi waale hina ke paid pr k tatte
0.0,\xe3\x80\x90\xe3\x82\xb5\xe3\x83\xa0\xe3\x83\xa9\xe3\x82\xa4\xef\xbc\x81\xe3\x83\xad\xe3\x83\x83\xe3\x82\xaf\xef\xbc\x81\xe3\x82\xaa\xe3\x83\xbc\xe3\x82\xb1\xe3\x82\xb9\xe3\x83\x88\xe3\x83\xa9@\xe9\xb9\xbf\xe5\x85\x90\xe5\xb3\xb6 Part \xef\xbc\x93\xe3\x80\x91\n\n\xe4\xbb\x8a\xe5\x9b\x9e\xe3\x81\xaf\xe2\x80\xa6\n\xe5\x80\x8b\xe4\xba\xba\xe7\x9a\x84\xe3\x81\xab\xe3\x81\xaf\xe5\x88\x86\xe3\x81\x8b\xe3\x82\x8a\xe3\x82\x84\xe3\x81\x99\xe3\x81\x84\xe5\x86\x85\xe5\xae\xb9\xe3\x81\xa7\xe3\x80\x81\xe3\x83\x97\xe3\x83\xad\xe3\x82\xb8\xe3\x82\xa7\xe3\x82\xaf\xe3\x82\xb7\xe3\x83\xa7\xe3\x83\xb3\xe3\x83\x9e\xe3\x83\x83\xe3\x83\x94\xe3\x83\xb3\xe3\x82\xb0\xe3\x82\x82\xe3\x82\xb9\xe3\x82\xb4\xe3\x81\x8b\xe3\x81\xa3\xe3\x81\x9f\xe3\x81\xae\xe3\x81\xa7\xe3\x80\x82\n\xe4\xbc\x9a\xe5\xa0\xb4\xe3\x81\xae\xe7\x9a\x86\xe3\x81\x95\xe3\x82\x93\xe3\x81\xa8\xe4\xb8\x80\xe7\xb7\x92\xe3\x81\xab\xe6\xa5\xbd\xe3\x81\x97\xe3\x81\xbe\xe3\x81\x9b\xe3\x81\xa6\xe3\x82\x82\xe3\x82\x89\xe3\x81\x88\xe3\x81\xbe\xe3\x81\x97\xe3\x81\x9f(*^^*)\xe2\x80\xa6 https://t.co/40XMabBSJM
0.0,@SRKsWarrior1__ @Banty_Srkian @Me_Rebellion_ @BeingSalmanKhan @Me_Rebellion_ apni manhoos shakal b dekhle na zara..\xe2\x80\xa6 https://t.co/vpd94O2C73
2.0,I am currently listening to it on repeat while doing the dishes in the kitchen it's a true kitchen tatte dance time...
2.0,RT @SRKsDaring: Galti Mane Ke Bajai.. Iljam Iljam Khelte Hai... Bin Tatte Ke \xf0\x9f\x98\x82 https://t.co/Z8EsY0jqdd
0.0,\xe3\x81\xa9\xe3\x81\x93\xe3\x81\x8b\xe6\x99\xae\xe6\xae\xb5\xe8\xa1\x8c\xe3\x81\x8b\xe3\x81\xaa\xe3\x81\x84\xe6\x89\x80\xe3\x81\xb8\xe8\xa1\x8c\xe3\x81\xa3\xe3\x81\xa6\xe5\x86\x99\xe7\x9c\x9f\xe3\x82\x92\xe6\x92\xae\xe3\x82\x8a\xe3\x81\x9f\xe3\x81\x84\xe3\x80\x82
2.0,@Durgesh00807837 @_biggbossfc Han to kya ukhhad lega chal nikal.tatte shilpa k
0.0,"I just got a taste for a raspberry turnover. I heard there\xe2\x80\x99s a nice new bakery near my job, Tatte. I wonder if they\xe2\x80\x99ll have any."
2.0,Jaldi Aja delivery dene tatte https://t.co/dVZ3wO45hO
2.0,@Ktens @odysseuslahori @HarounRashid2 Yes Punjabi tatte
2.0,@sambitswaraj Ab to tu tatte chaatne lag gaya. Aapne baap ko bhi nehi pehechan ta .Prescribed : Immediate electric shock.
2.0,"@Retributions True Detective part 1, Rick and Morty, Walking Dead. Bhaiya, Walking dead dekh ke kasam se tatte shot\xe2\x80\xa6 https://t.co/PXXaUW6qH6"
2.0,RT @Kill_Bill_1: @chiragbarjatyaa @Kanatunga chirag sir mera dost ka ek tatta chota aur dusra bada hai kya aap kuch dieting tips denge jis\xe2\x80\xa6
0.0,\xe4\xbb\x8a\xe6\x97\xa5\xe3\x81\xaf\xe7\xa0\x94\xe7\xa3\xa8\xe3\x82\x82\xe3\x83\xaf\xe3\x83\x83\xe3\x82\xaf\xe3\x82\xb9\xe3\x82\xa2\xe3\x83\x83\xe3\x83\x97\xe3\x82\x82\xe8\xaa\xbf\xe5\xad\x90\xe8\x89\xaf\xe3\x81\x8b\xe3\x81\xa3\xe3\x81\x9f\xe3\x80\x82\xe8\x89\xaf\xe3\x81\x8d\xe3\x80\x82
2.0,@sambitswaraj Sambit Patra BJP ke tatte chatte chatte ONGC ke Director Bun Gye
2.0,@CarryMinati @imVkohli @AnushkaSharma Shadi unki hui tatte tere Q uprr chdre??
2.0,@Pari72 @MohammadKaif Teri tarah sab ko tatte chatne ki adaat nahi hoti.....kaif bhai humara Hero hai aur bhai hai bilkul
2.0,@Tweetmeatayush @geetv79 Bhag *****i ke Rahul Gandhi ke tatte. I didnt edited anything.
2.0,"@ArvindKejriwal Khujli bhikhari tatte, jhantu ka reporter, liar aur Jhantu aadmi party news, RNDTV ko chhodkr kabhi\xe2\x80\xa6 https://t.co/BwQyiIEzhd"
1.0,"@Hindu_Breed @MohammadKaif Murkh tu aur tera baap, Kaif se kaho ke Hindue ke tatte chaatna chhod de."
0.0,It's afternoon
0.0,\xe4\xbd\x99\xe9\x9f\xbb\xe3\x81\xab\xe6\xb5\xb8\xe3\x82\x8b\xe2\x86\x92\xe6\xac\xa1\xe3\x81\xae\xe5\xa4\x96\xe5\x87\xba\xe3\x81\xab\xe5\x90\x91\xe3\x81\x91\xe3\x81\xa6\xe3\x80\x81\xe6\xb0\x97\xe6\x8c\x81\xe3\x81\xa1\xe3\x81\xae\xe5\x88\x87\xe3\x82\x8a\xe6\x9b\xbf\xe3\x81\x88\xe4\xb8\xadf(^_^
2.0,@Abhinav_0901 @ShefaliJhaaa @eyehinakhan Han dikha di aukat..tatte..teri...amm..a ka bh..osda..chal hatt bey l.od.u
2.0,@QashiMinati Tatte khujlao phle. $10 doonga... Aao.aao... Aao tommy aao
0.0,\xef\xbd\xbb\xef\xbe\x91\xef\xbe\x97\xef\xbd\xb2\xe3\x83\xbb\xef\xbe\x9b\xef\xbd\xaf\xef\xbd\xb8\xe3\x83\xbb\xef\xbd\xb5\xef\xbd\xb0\xef\xbd\xb9\xef\xbd\xbd\xef\xbe\x84\xef\xbe\x97\xe3\x80\x81\xe9\xb9\xbf\xe5\x85\x90\xe5\xb3\xb6\xe5\x85\xac\xe6\xbc\x94\xe3\x81\x8b\xe3\x82\x89\xe3\x80\x82\n\n\xe9\xbe\x8d\xe7\xbe\x8e\xe3\x81\x95\xe3\x82\x93\xe3\x82\x82\xe3\x83\x9e\xe3\x83\x83\xe3\x82\xb9\xe3\x83\xab\xe6\x99\x82\xe4\xbb\xa3\xe3\x81\x8b\xe3\x82\x89\xe5\xad\x98\xe3\x81\x98\xe4\xb8\x8a\xe3\x81\x92\xe3\x81\xa6\xe3\x81\xa6\xe3\x80\x81\xe5\x85\xa8\xe7\x84\xb6\xe3\x80\x81\xe5\x8d\xb0\xe8\xb1\xa1\xe3\x81\x8c\xe5\xa4\x89\xe3\x82\x8f\xe3\x82\x89\xe3\x81\x9a\xe3\x80\x82\n\n\xe3\x81\x84\xe3\x81\xa4\xe3\x81\xbe\xe3\x81\xa7\xe7\xb5\x8c\xe3\x81\xa3\xe3\x81\xa6\xe3\x82\x82\xe8\x8b\xa5\xe3\x81\x84\xef\xbc\x81\xef\xbc\x81\n\n#\xe3\x82\xb5\xe3\x83\xa0\xe3\x83\xa9\xe3\x82\xa4\xe3\x83\xad\xe3\x83\x83\xe3\x82\xaf\xe3\x82\xaa\xe3\x83\xbc\xe3\x82\xb1\xe3\x82\xb9\xe3\x83\x88\xe3\x83\xa9 \n#\xe9\xb9\xbf\xe5\x85\x90\xe5\xb3\xb6 \n#\xe5\x85\xab\xe7\x8a\xac\xe4\xbc\x9d \n#\xe9\xbe\x8d\xe7\xbe\x8e https://t.co/w9VrxdVWoc
0.0,\xef\xbd\xbb\xef\xbe\x91\xef\xbe\x97\xef\xbd\xb2\xe3\x83\xbb\xef\xbe\x9b\xef\xbd\xaf\xef\xbd\xb8\xe3\x83\xbb\xef\xbd\xb5\xef\xbd\xb0\xef\xbd\xb9\xef\xbd\xbd\xef\xbe\x84\xef\xbe\x97\xe3\x81\xae\xe9\xb9\xbf\xe5\x85\x90\xe5\xb3\xb6\xe5\x85\xac\xe6\xbc\x94\xe3\x82\x92\xe8\xa6\xb3\xe3\x81\xab\xe8\xa1\x8c\xe3\x81\xa3\xe3\x81\xa6\xe3\x80\x81\xef\xbc\x91\xe9\x80\xb1\xe9\x96\x93\xe3\x80\x82\n\xe3\x81\xbe\xe3\x81\xa0\xe3\x81\xbe\xe3\x81\xa0\xe4\xbd\x99\xe9\x9f\xbb\xe3\x81\xab\xe6\xb5\xb8\xe3\x81\xa3\xe3\x81\xa6\xe3\x81\xbe\xe3\x81\x99\xe3\x81\x8c\xe2\x80\xa6\n\xe3\x83\xa9\xe3\x83\xbc\xe3\x83\x88\xe3\x81\xae\xe5\xb1\xb1\xe5\x9f\x8e\xe3\x81\x8f\xe3\x82\x93\xe3\x81\x8c\xe3\x83\x87\xe3\x83\x93\xe3\x83\xa5\xe3\x83\xbc\xe3\x81\x97\xe3\x81\x9f\xef\xbc\x91\xef\xbc\x90\xe5\xb9\xb4\xe5\x89\x8d\xe3\x82\x82\xe9\xb9\xbf\xe5\x85\x90\xe5\xb3\xb6\xe3\x81\xab\xe5\x85\xac\xe6\xbc\x94\xe3\x82\x92\xe8\xa6\xb3\xe3\x81\xab\xe3\x81\x8d\xe3\x81\x9f\xe3\x81\x91\xe3\x82\x8c\xe3\x81\xa9\xe3\x80\x81\xe3\x81\x9a\xe3\x81\x84\xe3\x81\xb6\xe3\x82\x93\xe6\x88\x90\xe9\x95\xb7\xe3\x81\x97\xe3\x81\x9f\xe3\x81\xaa\xe3\x81\x81\xef\xbd\x9e\xe3\x81\xa8\xe6\x84\x9f\xe3\x81\x98\xe3\x81\xa6\xe3\x81\xbe\xe3\x81\x99(*\xc2\xb4\xcf\x89\xef\xbd\x80*)\xe2\x80\xa6 https://t.co/cjDdYUSnav
2.0,Tatte yahan pe aik aur tweet nd I'll disembowel you
2.0,"@VORdotcom Dear Gujaratis,listen to this dumbass and realise,agr aisa chutiyapa Jo Delhi wali be chuna hai wo apko\xe2\x80\xa6 https://t.co/XP9zPsVp19"
0.0,RT @TWICEmomo222: Heart Shaker\xe7\xa5\x9e\xe6\x9b\xb2\xe3\x81\xa0\xe3\x81\xa8\xe6\x80\x9d\xe3\x81\x86\xe6\x96\xb9RT\xf0\x9f\x99\x8f\n\nHeart Shaker\xe7\xa5\x9e\xe6\x9b\xb2\xe3\x81\xa0\xe3\x81\xa8\xe6\x80\x9d\xe3\x81\x86\xe6\x96\xb9RT\xf0\x9f\x99\x8f\n\nHeart Shaker\xe7\xa5\x9e\xe6\x9b\xb2\xe3\x81\xa0\xe3\x81\xa8\xe6\x80\x9d\xe3\x81\x86\xe6\x96\xb9RT\xf0\x9f\x99\x8f\n\n#TWICE\n#HeartShaker https://t.co/kHrnqZzWTw
2.0,@005Sumitkharwar @ZeeNewsHindi @narendramodi #Modi hoga tera jija boxdi ke tatte chat uske
2.0,@005Sumitkharwar @ZeeNewsHindi @narendramodi Abe #Modi ke tatte pe wale gobar kha gau mutr pi bas yahi kar tu
0.0,kaam main maza le twitter par nahin
2.0,@WandererSidd @PinkvillaTelly Han tatte..chat le ..hina ki..ch..ut
2.0,@JJROCKXX abe behen ke laude madarjaat sale tatte sale bhenchod madarjaat rocky nam ke pile tujhse Hina Ko support\xe2\x80\xa6 https://t.co/NbPlqY65B2
2.0,RT @haileynajee_: hate when niggas act in front they friends.
2.0,@VORdotcom Bhai itna sulga kyoon hai? Tere tatte kaat diye  kya Fodi ne?
0.0,sahi khel hain tere
2.0,@DakashmiriGuy @MiraKabsha @wareesha201 Tum b khali lgte ho. Tum bhi mere tatte khujlao $10 dunga... Jaldi jaldi aa\xe2\x80\xa6 https://t.co/7KAw83J35o
0.0,New songs??
0.0,DROPOUT\nokinari no PASSION\nYosougai SITUATION\nNani wo kui tatte\nLOST SENSATION
0.0,RT @_davidbrickley: White people never fail me \xf0\x9f\x98\x82\xf0\x9f\x98\xad https://t.co/3Adt5i7oQb
2.0,RT @Shayne_971: @TrippYlan J\xe2\x80\x99me tatte \xc3\xa0 y aller !
0.0,@kapsology Badva .. Tera political baap ko pooch IIT mein admission kaise mila ! IITJEE diya kya tha ussne ki Jinda\xe2\x80\xa6 https://t.co/xeu7NwLTXC
0.0,"@ZunaidRehman @Rajpal_Yaadav @ManojTiwariMP @ArvindKejriwal @ManojTiwariMP Delhi chhodo, vaapas Bihar jaao.. Dilli\xe2\x80\xa6 https://t.co/11cotckMX2"
2.0,"@ShootingJust Gawar \xf0\x9f\x98\x82 anapadh feku Miya  , degree chupane waale jhoote chai waale k tatte \xf0\x9f\x98\x82\xf0\x9f\x98\x82 baap se hi sikha hai a\xe2\x80\xa6 https://t.co/xFlDYkepG1"
0.0,\xe3\x81\x90\xe3\x82\x8b\xe3\x81\xa8\xe6\x97\x8f\n\xe6\x97\x8f\xe9\x95\xb7\xef\xbc\x9a\xe3\x81\xb1\xe3\x81\xb4\xe3\x81\x93@tatte_tokoroten \n#Twitter\xe5\x9b\xa3\xe4\xbd\x93
2.0,kitchen tatte dance time...kitchen tatte dance time...kitchen tatte dance time...
2.0,@LordCom96 @SirJadeja @140 Addition subtraction difference sab moh maya hai gajodhar.. aaj tatte nikaal diye tumhari..
2.0,@Gharlejaa Is tatte se behter hi hai
2.0,@chiragbarjatyaa @Kanatunga chirag sir mera dost ka ek tatta chota aur dusra bada hai kya aap kuch dieting tips den\xe2\x80\xa6 https://t.co/u9WPqVpSMJ
2.0,RT @Othatstay: Happy that I have my own nigga cause lodd \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82
0.0,RT @ZenBodyArt: #Tattoo #handtattoo #wristtattoo #linework #ink #leaftattoo #Anstand_tattoowierung #germantattooers #tatts #tatte... http:/\xe2\x80\xa6
0.0,RT @NCommentarys: If you can\xe2\x80\x99t tell it doesn\xe2\x80\x99t snow very often in Louisiana \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/YomRNt7bHY
0.0,@HideakiCyr \xe3\x81\x84\xe3\x81\x84\xe3\x81\xa7\xe3\x81\x99\xe3\x81\xad\xe3\x81\x87(*\xc2\xb4\xcf\x89\xef\xbd\x80*)\xe2\x99\xaa\n\xe3\x81\x97\xe3\x81\xa3\xe3\x81\x8b\xe3\x82\x8a\xe3\x83\xa1\xe3\x83\xb3\xe3\x83\x86\xe3\x83\x8a\xe3\x83\xb3\xe3\x82\xb9\xe3\x81\x97\xe3\x81\xa6\xe9\xa0\x82\xe3\x81\x84\xe3\x81\xa6\xe4\xb8\x8b\xe3\x81\x95\xe3\x81\x84\xef\xbc\x81\n\n\xe7\xa7\x81\xe3\x82\x82\xe9\x83\xbd\xe5\x86\x85\xe3\x81\xb8\xe8\xa1\x8c\xe3\x81\xa3\xe3\x81\x9f\xe3\x82\x89\xe3\x80\x81\xe3\x81\x8a\xe4\xbc\xba\xe3\x81\x84\xe3\x81\x9b\xe3\x81\xad\xe3\x81\xb0(^\xcf\x89^)
2.0,"@baghelmanish2 @Rajpal_Yaadav Ja re madar chod, amit shah ke tatte"
2.0,Ek bhosadchod who the fuck got carded?
2.0,@yash22_2 Bas mar mat jana bhosadchod \xf0\x9f\x98\x82
0.0,@narsinghavishnu @maharathikarn20 @kumarniranjan82 @AIBwalaPaplesh @ArvindKejriwal @AAPkaKejriwal_ @RahulMishra_60\xe2\x80\xa6 https://t.co/rB8CPd2TAd
2.0,@drwasim81 @prashan353344 @Surendr42753313 @SureshChavhanke @topgun_i @Shehzad_Ind To kya tere baap ka bhosadchod \xf0\x9f\x98\x82\xe2\x80\xa6 https://t.co/2pJsa0AEx6
2.0,@Sanjida99202845 @iamkamyapunjabi @isalilsand Chut fatt gai hai teri to sali randi ki randi aulad sali bhosadchod \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82
0.0,"@bobbyrajyadav6 @12345_srkian Bade ke bachche toh phir Dono Ka OPENING kitna thaa?\n\nHNY cross hoga ki NAHI,CE kitna\xe2\x80\xa6 https://t.co/bQ98Z4Ip3j"
2.0,@Widnezz @Sudhanshu_gaur @Pranjal_Bailwal @nkhattri004 Oh bhosadchod jaldi bata kon jeeta\xf0\x9f\x98\x88
2.0,@aalsi_sloth Original tweet comes to mind again. Bhosadchod Zebpay.
2.0,@TheKaranPatel Bhosadchod @TheKaranPatel
2.0,@arora_mayank_ @BiggBoss @RealKruti101 @HerdHUSH @Im_ShilpaShinde @shilpa_shindey Bhosadchod ki gaand me danda daalo
2.0,Bhosadchod @koinexindia. Hope your company dies a horrible death.
2.0,Bhosadchod Zebpay
2.0,Lukaku assist. Bhosadchod
2.0,@ElCrankoPunko Ma chuda bhosadchod
0.0,porn mat dekha kar chota hain tu
2.0,@Hijab_ki_Chudai @Rozia123 Ohhh so hard fuck me
0.0,@pandavone Ha ji oh to dikhta hai
2.0,"RT @Rozia123: @pritamm51 @priya_hhh Aaaahhhh meri gand , itni zor se meri gand ki chudai kro gy to meri poti kinaray py ajaye ge \xf0\x9f\x98\x98\xf0\x9f\x98\x98\xf0\x9f\x98\x98"
2.0,Abhi kon kon chudai kar rahe hai
2.0,@Rozia123 @Ranvijay_9984 Randiya na kabhi thakti hai aur na hi kabhi rokti hai hehehe. Chudai ko sari zidagi chalegi meri jaan
2.0,@Daman383 @priya_hhh Daman aja raat ke liye jam ke karege chudai
2.0,@pritamm51 Mmmmmm mast jabardast chudai large ho app dear mmmmm
2.0,@chori_katil \nTere followers isliye badh gaye ki tu circus ki chudai me nk 1 hai..Koi tera mukabala hi nahi kar sak\xe2\x80\xa6 https://t.co/m68JuZqK9D
0.0,@Hijab_ki_Chudai @QueenBlowjob @DilSay_125 @miryam_khan @missSanskari @ruksana_rp @sexynavel @Snehaarora_90\xe2\x80\xa6 https://t.co/KOcoETM3pO
2.0,Bir @YouTube videosu be\xc4\x9fendim: https://t.co/fy89dl84TU javed ny apni chachi ki chudai apny chahu ky kamry me hindi urdu story
1.0,RT @Hijab_ki_Chudai: #hijab chudai hindu man @QueenBlowjob @DilSay_125 @miryam_khan @missSanskari @ruksana_rp @sexynavel @Snehaarora_90 @af\xe2\x80\xa6
0.0,@Hijab_ki_Chudai @DilSay_125 @TikhhiMirchi @khatundevi @Snehaarora_90 @SexySamira9 @Zareena54750332 @sexynavel\xe2\x80\xa6 https://t.co/WdLVLXMHsD
2.0,@samirac644 @Rozia123 chudai man https://t.co/kfxBip0wTE
2.0,@Hijab_ki_Chudai @Rozia123 yup lo
2.0,@javednama @ndtvvideos @ndtvindia 60saal mai kon kya chudai raha tha aur 3saal mai modi kya kar raha hai ye  duniya dekhrahi hsi
0.0,@Rozia123 kabhi hamare yaha bhi aao
2.0,@Zareena54750332 Aaja janeman kutty ki tharha chudai karenge hum bhi @Zareena54750332
2.0,RT @AnamGoher: Is zabrdast chudai k liye kitne retweet milein ge https://t.co/u0L6xckDb9
2.0,RT @Garamros: @Sexyboy00342477 Me behad chudai bessa hun me lund ki ros ki pyasi hun
2.0,@Hot_punjaban1 Plan to chudai karne tha par koi chut mili hi nhi marne ke liye
0.0,\xe0\xa4\xa8\xe0\xa4\xaf\xe0\xa5\x87 \xe0\xa4\xb8\xe0\xa4\xbe\xe0\xa4\xb2 \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\xa4 \xe0\xa4\x9c\xe0\xa4\xb5\xe0\xa4\xbe\xe0\xa4\xa8 \xe0\xa4\xad\xe0\xa4\xbe\xe0\xa4\xad\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\x97\xe0\xa4\xbe\xe0\xa4\x82\xe0\xa4\xa1 \xe0\xa4\x9a\xe0\xa5\x81\xe0\xa4\xa6\xe0\xa4\xbe\xe0\xa4\x88 https://t.co/zcmMQvMfdF
2.0,@sarita_beta chudai k liye kahin bhi panty utar deti hai mummy!!
2.0,koi aur ladka bhi hai aisa jo aapni behan ki chudai iss tehra se karwana chata ho mai uski behan ki chudai karounga\xf0\x9f\x98\x9c https://t.co/JtwrUZx3Xn
2.0,@nangu789 Tere mummy v na mst chudai karti h
2.0,RT @Sexmanonly1: Hot chudai https://t.co/BiQeq0JpXE
0.0,@samirac644 @Rozia123 kya ji abhi  To din hai  na isliye night me
2.0,@priya_hhh @Rozia123 Achha Sab girls chut ko choos rahi hai
0.0,yogesh kahan hai  aaj kal
2.0,RT @priya_hhh: @AjgaonkarMiking Mmmmm aisi jabardast chudai hi pasand hai mujhe mmmmm pelo dear jor jor se meri Randi chut
2.0,"@priya_hhh @Hijab_ki_Chudai Ap humari bari behan ho , ap sikhao na plz k knsi kiss kesy hoti hy dear \xf0\x9f\x99\x82"
2.0,RT @AnamGoher: Apne bf se karwai m ne zabrdast chudai or mera husband pas sota reh gaya full maze kiye\nMeri video k liye zyada se zyada ret\xe2\x80\xa6
2.0,Regarding #greater #health. chudai https://t.co/mESjLIPRdq
2.0,@priya_hhh @Hijab_ki_Chudai U r right 10000% priya
2.0,@Rozia123 @Hijab_ki_Chudai Jaaan yeh sochte hai ki ladkiya baat karti hai to woh lesbian hai. Bola to isne 'Sab lad\xe2\x80\xa6 https://t.co/apdPFJWfiq
2.0,RT @Rajiv71778245: koi aur ladka bhi hai aisa jo aapni behan ki chudai iss tehra se karwana chata ho mai uski behan ki chudai karounga\xf0\x9f\x98\x9c htt\xe2\x80\xa6
2.0,@Hijab_ki_Chudai @Rozia123 woowww fuck me
2.0,@AjgaonkarMiking Mmmmm aisi jabardast chudai hi pasand hai mujhe mmmmm pelo dear jor jor se meri Randi chut
1.0,RT @Hijab_ki_Chudai: Good night .Chudai hindu man  @DilSay_125 @TikhhiMirchi @khatundevi @Snehaarora_90 @SexySamira9 @Zareena54750332 @sexy\xe2\x80\xa6
2.0,@priya_hhh @Ranvijay_9984 @Rozia123 Jitni dewangi sy chosain gi hum itny hi mazy chudai mily to maza aata ha
2.0,"RT @AAnworislam59: ""@punamagrwal9: Aaj kis kis ne chudai ki hai https://t.co/TlZt9cvB1g"""
0.0,\xe0\xa4\xaa\xe0\xa4\xa1\xe0\xa4\xbc\xe0\xa5\x8b\xe0\xa4\xb8\xe0\xa4\xa8 \xe0\xa4\xad\xe0\xa4\xbe\xe0\xa4\xad\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa5\x8b \xe0\xa4\xab\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa5\x80 \xe0\xa4\xb8\xe0\xa5\x8d\xe0\xa4\xaa\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xae \xe0\xa4\xa1\xe0\xa5\x8b\xe0\xa4\xa8\xe0\xa5\x87\xe0\xa4\x9f \xe0\xa4\x95\xe0\xa4\xbf\xe0\xa4\xaf\xe0\xa4\xbe-2 - Antarvasna Indian Sex Kahani  https://t.co/Fkf83Sw6r8
2.0,@Rozia123 Mast boobs hai
2.0,@Shujaatsays Tu Soja Teri maa or main to Raat bhar chudai karenge. Good night\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82
2.0,RT @iShilpaBhabhi: Besharm Chudai \xf0\x9f\x98\x9c https://t.co/8yRwep5VLV
0.0,RT @Mak4043: @Divyash70785505 @sexylund12 @ArmanQu85057038 @Loveguru108M @Zareena54750332 @sunnyleonebz @SexyBoy17122333 @bigdick45892050 @\xe2\x80\xa6
0.0,@Hijab_ki_Chudai @Rozia123 come   i like hindu man
